row_index,mol_id,mol_name,target,charge,n_atoms,xtb_polarizability_au,xtb_total_energy_Eh,xtb_gap_eV,E_total_Eh,E_HOMO_eV,E_LUMO_eV,E_HOMO_minus1_eV,E_LUMO_plus1_eV,dipole_x_D,dipole_y_D,dipole_z_D,dipole_total_D,quadrupole_aniso_au,quadrupole_eig_min_au,quadrupole_eig_max_au,quadrupole_asymmetry,HOMO_LUMO_gap_eV,ionization_potential_eV,electron_affinity_eV,chemical_potential_eV,electronegativity_eV,hardness_eV,softness_inv_eV,electrophilicity_eV,max_charge_transfer,q_mulliken_max,q_mulliken_min,q_mulliken_range,q_mulliken_absmax,q_mulliken_mean_abs,q_mulliken_std,q_mulliken_sum_pos,q_mulliken_sum_neg,q_mulliken_C_mean,q_mulliken_C_min,q_mulliken_C_max,q_mulliken_N_mean,q_mulliken_N_min,q_mulliken_N_max,q_mulliken_O_mean,q_mulliken_O_min,q_mulliken_O_max,q_mulliken_S_mean,q_mulliken_S_min,q_mulliken_S_max,q_mulliken_H_mean,q_mulliken_H_min,q_mulliken_H_max,q_mulliken_F_mean,q_mulliken_F_min,q_mulliken_F_max,q_mulliken_Cl_mean,q_mulliken_Cl_min,q_mulliken_Cl_max,q_mulliken_Br_mean,q_mulliken_Br_min,q_mulliken_Br_max,q_mulliken_I_mean,q_mulliken_I_min,q_mulliken_I_max,q_mulliken_P_mean,q_mulliken_P_min,q_mulliken_P_max,q_lowdin_max,q_lowdin_min,q_lowdin_range,q_lowdin_absmax,q_lowdin_mean_abs,q_lowdin_std,q_lowdin_sum_pos,q_lowdin_sum_neg,q_lowdin_C_mean,q_lowdin_C_min,q_lowdin_C_max,q_lowdin_N_mean,q_lowdin_N_min,q_lowdin_N_max,q_lowdin_O_mean,q_lowdin_O_min,q_lowdin_O_max,q_lowdin_S_mean,q_lowdin_S_min,q_lowdin_S_max,q_lowdin_H_mean,q_lowdin_H_min,q_lowdin_H_max,q_lowdin_F_mean,q_lowdin_F_min,q_lowdin_F_max,q_lowdin_Cl_mean,q_lowdin_Cl_min,q_lowdin_Cl_max,q_lowdin_Br_mean,q_lowdin_Br_min,q_lowdin_Br_max,q_lowdin_I_mean,q_lowdin_I_min,q_lowdin_I_max,q_lowdin_P_mean,q_lowdin_P_min,q_lowdin_P_max,xtb_total_energy_alpb_Eh,xtb_Gsolv_water_Eh,xtb_Gelec_Eh,xtb_Gsasa_Eh,xtb_Ghb_Eh,xtb_logP_proxy,PIC50
93,Mol_94,8AOJ-5th,MAPK1,0,26,160.825096,-50.326396216444,1.785503694118,-838.6290304813172,-6.343598883841113,-3.0830713431699586,-7.198023713199848,-1.7051710330481815,-1.3481298341139154,1.4282093398889828,0.18883099729784422,1.9730415894538655,41.15699719077384,-18.052210524818566,26.920827313790188,0.20420221041779352,3.2605275406711547,6.343598883841113,3.0830713431699586,-4.713335113505536,4.713335113505536,1.6302637703355773,0.6133976710984368,6.813476535650225,2.891148781730782,0.203093668530969,-0.25423766138492176,0.45733132991589076,0.25423766138492176,0.07448721589361701,0.10801680147122238,0.9683338066170069,-0.9683338066170355,0.033972994497651995,-0.03192265885819978,0.13920384434081345,0.0,0.0,0.0,-0.19882286822389128,-0.25423766138492176,-0.15697256697162842,0.0,0.0,0.0,0.03995869374105107,-0.01747710550483239,0.203093668530969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3366340852264669,-0.4517503172198527,0.7883844024463196,0.4517503172198527,0.18938163915997328,0.2343546425256228,2.461961309079625,-2.4619613090796806,0.02510341300038415,-0.12148467549812558,0.3366340852264669,0.0,0.0,0.0,-0.4332811293266077,-0.4517503172198527,-0.4191914021889662,0.0,0.0,0.0,0.1727095919126246,0.11045789380867488,0.3344632342627415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.341853814806,-0.019173721226,-0.012557779106,0.003097765853,-0.010794467671,0.019173721226,4.6862129
94,Mol_95,8AOJ-6th,MAPK1,0,29,172.437406,-48.77880799794,1.514423460886,-782.8846017597309,-5.784965820851732,-2.8064222442485307,-6.974206858992517,-1.3799864409484166,-1.8285544273247967,-1.8663697583468697,0.15420163106490525,2.6173890638542723,62.5288135856795,-22.85696540665394,41.618771298229255,0.06351473785903129,2.9785435766032013,5.784965820851732,2.8064222442485307,-4.295694032550132,4.295694032550132,1.4892717883016007,0.6714691084965912,6.195305439288223,2.8844258424105638,0.13568499793588362,-0.2515129986472573,0.3871979965831409,0.2515129986472573,0.05882734275531251,0.08296148245653753,0.8529964699520157,-0.8529964699520469,0.03320666565228952,-0.06536122325586913,0.13568499793588362,-0.129780282082109,-0.129780282082109,-0.129780282082109,-0.21255686271819219,-0.2515129986472573,-0.17360072678912708,0.0,0.0,0.0,0.005163092975829034,-0.044507316107347705,0.13290142903418556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33290998542328243,-0.45797976582935007,0.7908897512526325,0.45797976582935007,0.14723166658375877,0.18228535368892781,2.134859165464474,-2.1348591654645306,-0.01577460465802627,-0.18360388876438627,0.33290998542328243,-0.23158219890095033,-0.23158219890095033,-0.23158219890095033,-0.4365584824863378,-0.45797976582935007,-0.4151371991433255,0.0,0.0,0.0,0.1219380212494512,0.09585912373656025,0.24519006415355937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.791238617019,-0.016574137549,-0.01426220246,-0.000109692719,-0.003283002068,0.016574137549,4.6862129
95,Mol_96,8AOJ-7th,MAPK1,0,36,202.256272,-57.25389216821,1.640699758282,-899.5031660133582,-5.692096020262266,-2.531036671924121,-6.776629871241256,-1.3090499931207684,-3.644924010267628,1.8272472956307042,-1.6918869688852811,4.41438390214297,61.4745334453376,-29.437252810345495,39.41259728220059,0.28267176053877013,3.161059348338145,5.692096020262266,2.531036671924121,-4.111566346093193,4.111566346093193,1.5805296741690724,0.6326992883102478,5.3478837172777345,2.601385101013529,0.16430675209045642,-0.305314340351182,0.4696210924416384,0.305314340351182,0.05710982499631115,0.09005294706760618,1.0279768499336304,-1.0279768499335715,0.03974351999850039,-0.06345875521866695,0.16430675209045642,-0.305314340351182,-0.305314340351182,-0.305314340351182,-0.20009798388684885,-0.2203439898881996,-0.17985197788549812,0.0,0.0,0.0,-0.0006582034565379165,-0.02373715982844149,0.05623004833786249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33269750904389284,-0.44364879799361034,0.7763463070375032,0.44364879799361034,0.1293004243278798,0.1601636707708841,2.3274076379018562,-2.3274076379018185,-0.032244354750418855,-0.1684145999445814,0.33269750904389284,-0.11123655126073206,-0.11123655126073206,-0.11123655126073206,-0.43033862504404663,-0.44364879799361034,-0.4170284520944829,0.0,0.0,0.0,0.10348747912376016,0.0820153472878743,0.12841335489145345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.267535545188,-0.018563159218,-0.017105762726,0.000173437012,-0.002711593201,0.018563159218,4.636213209
96,Mol_97,8AOJ-8th,MAPK1,0,30,174.801473,-48.502561669997,1.815053514076,-766.8531976242514,-7.104994583996367,-2.913972237227649,-7.215656740787968,-1.6930921665622503,-0.7622419909903427,-0.09046512404092447,0.08780820674666497,0.7725976136830391,71.39714651681184,-32.24500572547922,46.44376407063176,0.22933701247440977,4.191022346768719,7.104994583996367,2.913972237227649,-5.009483410612008,5.009483410612008,2.0955111733843594,0.4772105311111026,5.9877810149461785,2.390578238970414,0.12896734682169786,-0.17054869720075594,0.2995160440224538,0.17054869720075594,0.03866802196592574,0.06167954464742338,0.5800203294889132,-0.5800203294888588,0.026024017247765097,-0.06932965207468822,0.12896734682169786,0.0,0.0,0.0,-0.1698729165644588,-0.17054869720075594,-0.16919713592816166,0.0,0.0,0.0,-0.006386536902939129,-0.028489802908622464,0.01595615245871218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33358173556213444,-0.41340561137482545,0.7469873469369599,0.41340561137482545,0.13272093807744514,0.16911667466260608,1.9908140711616724,-1.9908140711616822,-0.02845526528570258,-0.27319087414267074,0.33358173556213444,0.0,0.0,0.0,-0.41252789810846213,-0.41340561137482545,-0.4116501848420988,0.0,0.0,0.0,0.10669500339901299,0.09312076272428216,0.12191730062505168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.5120502348,-0.012503618872,-0.011835210607,0.000783863203,-0.002533031166,0.012503618872,4.636213209
97,Mol_98,8AOJ-9th,MAPK1,0,30,176.942371,-57.582183960326,1.811973250187,-953.0960415886611,-6.459203714549517,-3.056901373563706,-6.737711050221302,-1.492648255991667,0.6451011401652977,-0.08555190965583405,0.1327395978807521,0.6641493891692372,84.54077600890494,-41.1165634412502,53.94169218374057,0.2976220688329357,3.402302340985811,6.459203714549517,3.056901373563706,-4.7580525440566115,4.7580525440566115,1.7011511704929054,0.5878372347768787,6.6540423933764705,2.7969604504213312,0.24037841188451736,-0.3533207641230707,0.593699176007588,0.3533207641230707,0.09948476903041338,0.12959263449869848,1.4922715354561848,-1.4922715354562157,0.03242081652107931,-0.10722618337411749,0.24037841188451736,0.0,0.0,0.0,-0.20246945805218744,-0.3533207641230707,-0.16362176575804988,0.0,0.0,0.0,0.05260350424447167,-0.04343498850611116,0.1976452280979032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3356250883998486,-0.4769465463404643,0.8125716347403129,0.4769465463404643,0.2192125064634615,0.2565584759302397,3.2881875969518655,-3.288187596951979,0.02456767502319052,-0.28987783677478074,0.3356250883998486,0.0,0.0,0.0,-0.4320581808360416,-0.4769465463404643,-0.40791243536347466,0.0,0.0,0.0,0.17917757788322364,0.10351126899514007,0.33076014022099276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.60205672047,-0.025108106142,-0.015488501025,0.004456846077,-0.015157210893,0.025108106142,4.586214232
98,Mol_99,8AOJ-cocrys,MAPK1,0,41,206.536382,-60.254113802877,2.884861606719,-915.3146161246029,-6.460636425323613,-1.072651052454712,-6.707424305732116,-0.47329262874386785,-0.8900565251564071,-3.9672468508248446,-1.5176473070434324,4.339873447685926,89.4866132436804,-58.599337189203645,38.988471961420096,0.8014341452862435,5.387985372868901,6.460636425323613,1.072651052454712,-3.7666437388891625,3.7666437388891625,2.6939926864344503,0.3711962564098564,2.6331929420510956,1.3981640551052816,0.18645008182416678,-0.3075314402301874,0.4939815220543542,0.3075314402301874,0.0567377590856669,0.09015662012768322,1.1631240612561529,-1.16312406125619,0.035099538593261204,-0.1227765017058271,0.18645008182416678,-0.1288447189342139,-0.3075314402301874,-0.013037897773267026,-0.2705072512686275,-0.2705072512686275,-0.2705072512686275,0.0,0.0,0.0,0.011214675475663332,-0.038418678528106875,0.1258021989454069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38444484960205116,-0.4992471866068069,0.8836920362088581,0.4992471866068069,0.13413562815988317,0.16569358583501897,2.74978037727757,-2.7497803772776397,-0.05878154287527143,-0.2988874390858678,0.38444484960205116,-0.17919411905424787,-0.2525824094090918,-0.04621111083778029,-0.4992471866068069,-0.4992471866068069,-0.4992471866068069,0.0,0.0,0.0,0.1078264174414036,0.07991684060354964,0.2436528925357795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.273910718543,-0.024087389553,-0.016196360735,-0.004894510995,-0.004077277521,0.024087389553,4.536212986
99,Mol_100,CHEMBL10041,MAPK1,1,59,301.236923,-81.591856497312,3.174346923179,-1212.888829732608,-7.868818164404922,-3.805309745744943,-8.728883158934904,-3.134681217463579,16.508781603065845,9.80155365315362,1.591822727923918,19.265103779385917,284.8042268001768,-107.53278044247357,189.2851775368039,0.08685587463661165,4.063508418659978,7.868818164404922,3.805309745744943,-5.837063955074933,5.837063955074933,2.031754209329989,0.49218551900023855,8.384704079651126,2.8729183521661406,0.23211366510429965,-0.310862690942038,0.5429763560463376,0.310862690942038,0.06466439885915398,0.0934441372305994,2.407599766345156,-1.4075997663449287,0.03550211864574527,-0.12827400697956115,0.23211366510429965,-0.18894255322604003,-0.18894255322604003,-0.18894255322604003,-0.2777643271658121,-0.310862690942038,-0.24466596338958624,0.0,0.0,0.0,0.027380537425617156,-0.07037733537738067,0.1973728469695717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33049952323499787,-0.47234338669530196,0.8028429099302998,0.47234338669530196,0.12643419323402288,0.14906891162540561,4.229808700403823,-3.2298087004035265,-0.07609355650502878,-0.2777085247769904,0.19407328083221742,0.03397054153734125,0.03397054153734125,0.03397054153734125,-0.40870310409929456,-0.47234338669530196,-0.34506282150328715,0.0,0.0,0.0,0.12539560452640974,0.07992399701537489,0.33049952323499787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.685935007843,-0.103333468069,-0.093201334812,-0.00175717043,-0.009455722526,0.103333468069,4.450000476
100,Mol_101,CHEMBL101083,MAPK1,1,68,335.96308,-97.786829627447,2.902045273952,-1484.0154917617838,-7.768750268495434,-3.2999083772486735,-7.900265644114072,-2.9099583282137265,12.479672395879442,-7.014460985430368,-2.8138307765475887,14.589809103057057,289.79485956453556,-122.52929885159787,190.6231244820471,0.17383059866393227,4.46884189124676,7.768750268495434,3.2999083772486735,-5.534329322872054,5.534329322872054,2.23442094562338,0.4475432446866051,6.8538565022841595,2.4768517023223815,0.27092120882639126,-0.3354880021607176,0.6064092109871089,0.3354880021607176,0.07356390271119052,0.10807196222538673,3.001172692180541,-2.0011726921804143,0.04986127058936828,-0.10634103330810518,0.27092120882639126,-0.23930539510342674,-0.29158102139401265,-0.18702976881284084,-0.25625910449089506,-0.3354880021607176,-0.1770302068210725,0.0,0.0,0.0,0.02361785117655708,-0.05747746927133024,0.19551814448257843,-0.2578547879058508,-0.2578547879058508,-0.2578547879058508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32806689272902534,-0.42902728928220313,0.7570941820112285,0.42902728928220313,0.13349220443698218,0.152848869890953,5.038734950857402,-4.038734950857385,-0.062123660573787556,-0.2913539670122036,0.23062798701560627,-0.09253078088955435,-0.18820724365098496,0.003145681871876249,-0.40043897197237843,-0.42902728928220313,-0.37185065466255374,0.0,0.0,0.0,0.12033368850609284,0.08863856526279368,0.32806689272902534,-0.30381974684343405,-0.30381974684343405,-0.30381974684343405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.867695735049,-0.086940063708,-0.078311306614,-7.5175024e-05,-0.009634341768,0.086940063708,4.346787486
101,Mol_102,CHEMBL1095097,MAPK1,0,60,271.547962,-91.17504424155,2.891506731584,-1382.9296561231286,-6.334174294162312,-1.3227864986693447,-6.895615881273735,-0.05825872665540271,-3.412342607261279,2.595504309941815,1.1088355625406512,4.428345175910758,184.6381327108691,-123.03567137786533,64.74496445931374,0.9656287374255216,5.0113877954929675,6.334174294162312,1.3227864986693447,-3.8284803964158285,3.8284803964158285,2.5056938977464838,0.39909104655574973,2.924791044692735,1.5279122481237646,0.26803296168232116,-0.3151941470829147,0.5832271087652359,0.3151941470829147,0.07703743774646465,0.12022422311729299,2.311123132393837,-2.3111231323940427,0.05594551572218268,-0.30353551340225504,0.26803296168232116,0.0,0.0,0.0,-0.2458404503861035,-0.3151941470829147,-0.18328621170949155,0.0,0.0,0.0,0.004411677499467707,-0.03766279556317387,0.03842323017660487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4972176596171627,-0.4394156023236011,0.9366332619407638,0.4972176596171627,0.16562702587084205,0.2035519005635522,4.96881077612516,-4.9688107761253635,-0.02465231792476963,-0.29848646113606847,0.4972176596171627,0.0,0.0,0.0,-0.3986335925487274,-0.4394156023236011,-0.3387950719318429,0.0,0.0,0.0,0.09944857284955436,0.08098855758353274,0.12059484673911625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.198917092555,-0.033087872883,-0.033853947764,0.005009946697,-0.005324631514,0.033087872883,4.259637311
102,Mol_103,CHEMBL178559,TDP1,1,71,347.211161,-101.426365794804,2.8274312299,-1519.1636142896646,-7.392823586156895,-3.518034917980403,-8.428395876225274,-3.209180630225366,15.706370219059094,7.758857743535893,-3.7425653193949127,17.913590765463827,265.39550367590437,-95.78035083137668,176.7228230110322,0.05445029664242373,3.8747886681764925,7.392823586156895,3.518034917980403,-5.455429252068649,5.455429252068649,1.9373943340882462,0.5161571820486449,7.680859750818979,2.8158589896135,0.29150940433727435,-0.32148719449216934,0.6129965988294437,0.32148719449216934,0.07225042268134477,0.10669792586835679,3.064890005187754,-2.0648900051877237,0.04430956873821656,-0.10659116224927612,0.29150940433727435,-0.19553906290320455,-0.19553906290320455,-0.19553906290320455,-0.26456312748780864,-0.32148719449216934,-0.19022795744011667,0.0,0.0,0.0,0.025680680852999245,-0.05657583715743475,0.18798353530905443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33135365666174876,-0.4748096362686365,0.8061632929303852,0.4748096362686365,0.1380311253321446,0.16375488137858943,5.400104949291088,-4.400104949291174,-0.061227934520397716,-0.28343496060725126,0.20978187900545908,0.016132846508269516,0.016132846508269516,0.016132846508269516,-0.40788273520945983,-0.4748096362686365,-0.3492119979376227,0.0,0.0,0.0,0.12367322583170598,0.08194427315316799,0.33135365666174876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.518989243161,-0.102735444735,-0.089851896169,7.2224619e-05,-0.014036532883,0.102735444735,9.721
103,Mol_104,CHEMBL178857,TDP1,0,62,370.607683,-105.929219671553,2.446694643462,-2040.1358843233343,-5.31113807220866,-1.4599716536299066,-5.7960660502002455,-1.0094792274897475,2.8817915424295335,-3.2091274023778595,0.5116965865683856,4.343392058681394,190.23684801896306,-102.54840345987893,115.89789314623968,0.4083333760258391,3.8511664185787535,5.31113807220866,1.4599716536299066,-3.3855548629192835,3.3855548629192835,1.9255832092893768,0.5193231822835862,2.976236413607484,1.7581971252069128,0.21539974480149482,-0.34508849465176716,0.560488239453262,0.34508849465176716,0.0829675598396036,0.11732457439080685,2.571994355027768,-2.571994355027655,0.04688139097903887,-0.08841333992839306,0.21539974480149482,-0.3377555484714576,-0.34508849465176716,-0.33042260229114806,-0.19590681677404548,-0.24494904712047827,-0.1662730720232517,0.1014608356185338,0.1014608356185338,0.1014608356185338,0.006130942325981474,-0.05202089639301577,0.1744721647926485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36728236334761455,-0.47978298996460467,0.8470653533122192,0.47978298996460467,0.14917300680856618,0.18129686907132772,4.62436321106561,-4.624363211065492,-0.029925344980249236,-0.16582922987313964,0.36728236334761455,-0.15431600047614413,-0.15745513702077307,-0.1511768639315152,-0.39648081744678726,-0.47978298996460467,-0.2097480000311549,0.19455589109358584,0.19455589109358584,0.19455589109358584,0.12476002277084308,0.08451337651544821,0.32371929771999497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.961747712275,-0.045599197338,-0.035956185459,0.004685212099,-0.015408983676,0.045599197338,9.585
104,Mol_105,CHEMBL180792,TDP1,1,63,332.155541,-95.172957332801,2.368326678738,-1799.4072302137397,-6.910477932574795,-3.0350026049285517,-7.477577369177417,-2.881825859477557,-26.755493981233517,-1.6296928619723765,3.6401053243954244,27.051113170752856,478.3020548261969,-183.73058947840602,317.56403513834414,0.09953656266834164,3.8754753276462437,6.910477932574795,3.0350026049285517,-4.972740268751673,4.972740268751673,1.9377376638231218,0.5160657289527096,6.380674288922132,2.5662608316858257,0.3493832867594566,-0.39333347550304865,0.7427167622625053,0.39333347550304865,0.08698736306274858,0.12419299126032085,3.2401019364765626,-2.2401019364765977,0.04381244684764675,-0.1852204432817075,0.3493832867594566,-0.21321139973227154,-0.21321139973227154,-0.21321139973227154,-0.27592612099455094,-0.39333347550304865,-0.18542154363834484,0.051407822057027985,0.051407822057027985,0.051407822057027985,0.036085733225565,-0.049178020394336164,0.1932392407616801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32638271143148867,-0.43537214457651885,0.7617548560080075,0.43537214457651885,0.14505825243160247,0.17083502311587945,5.069334951595431,-4.069334951595522,-0.05340266972114719,-0.30031952371605897,0.22473392821612848,-0.004442394699468721,-0.004442394699468721,-0.004442394699468721,-0.40582094287908044,-0.43537214457651885,-0.37105746867375267,0.07009694222580087,0.07009694222580087,0.07009694222580087,0.13331671021536243,0.09401778262863736,0.32638271143148867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.267324269311,-0.103493123881,-0.089710122234,0.000676912985,-0.015540674331,0.103493123881,9.222
105,Mol_106,CHEMBL183044,TDP1,1,63,332.204825,-95.174678900134,2.273844946285,-1799.40393934257,-7.116261596674118,-3.2239808682619433,-7.737781432894812,-3.1167436684017824,23.822041527655788,-5.888079836256261,-0.7415003375989235,24.55013176042328,353.1998280088223,-131.28472181853874,234.9250067945623,0.07548799139555727,3.8922807284121745,7.116261596674118,3.2239808682619433,-5.170121232468031,5.170121232468031,1.9461403642060873,0.5138375516957854,6.867478330454624,2.6566024360617693,0.3138222067283216,-0.3634626485639778,0.6772848552922994,0.3634626485639778,0.08190625182197954,0.115027195380887,3.0800469323923156,-2.0800469323923947,0.0418761767865043,-0.12488670719249662,0.3138222067283216,-0.21734812774096834,-0.21734812774096834,-0.21734812774096834,-0.26268754192093224,-0.3634626485639778,-0.18194064469523852,0.06523070304290712,0.06523070304290712,0.06523070304290712,0.03574036063820318,-0.04994571206625387,0.2051975393234008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3274001236834223,-0.4329525843813933,0.7603527080648156,0.4329525843813933,0.1477211864909872,0.17172891739320956,5.15321737446602,-4.153217374466175,-0.054777697788791054,-0.2933886969945876,0.22498946974318024,-0.0011188990510726526,-0.0011188990510726526,-0.0011188990510726526,-0.40209572706741525,-0.4329525843813933,-0.36836226158350804,0.08071574324993414,0.08071574324993414,0.08071574324993414,0.1335927968122667,0.09040507912026174,0.3274001236834223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.269714584391,-0.105648160935,-0.092379250316,0.001366031803,-0.01571570212,0.105648160935,9.131
106,Mol_107,CHEMBL189541,TDP1,0,30,179.072091,-52.832013328583,1.632584182306,-858.0221131965684,-5.116225537241813,-1.9519217566280145,-6.409258608997044,-0.7673966026909795,-2.211205715936336,5.912899520287801,3.3510911258520797,7.147140910110405,58.688731769701995,-27.89084386860667,37.70879781964622,0.2755028755104232,3.1643037806137984,5.116225537241813,1.9519217566280145,-3.534073646934914,3.534073646934914,1.5821518903068992,0.6320505674117194,3.9470535725672793,2.233713253820017,0.19209236069723712,-0.19550893715811313,0.38760129785535025,0.19550893715811313,0.08456707447572213,0.1055160630864345,1.2685061171357952,-1.2685061171358694,0.015317688236219122,-0.09495602674419956,0.19209236069723712,-0.0005899508572646539,-0.0005899508572646539,-0.0005899508572646539,-0.18299069212715638,-0.19550893715811313,-0.17023564133720726,0.0,0.0,0.0,0.029072427608670237,-0.05488863687540002,0.1757021143542894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32702408994312915,-0.4418168908455371,0.7688409807886663,0.4418168908455371,0.18339112034497795,0.21928338129550418,2.75086680517461,-2.750866805174729,-0.012721767195317332,-0.16611722189093303,0.32702408994312915,-0.35518999912600435,-0.35518999912600435,-0.35518999912600435,-0.43029009091352144,-0.4418168908455371,-0.41810266193824397,0.0,0.0,0.0,0.16698970725420084,0.09073660294095975,0.324819212651449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.859550517747,-0.039939961684,-0.026650453766,0.001313196168,-0.015683463784,0.039939961684,8.951
107,Mol_108,CHEMBL192587,TDP1,0,32,205.666021,-60.201579110539,1.365999172811,-3490.3924789879575,-5.342110361010929,-2.563250354546045,-6.455554154183696,-0.6484201214308776,-4.817664886401057,-0.8540340039573757,0.9844572645330592,4.99083411297842,107.95349965346269,-43.33356159290948,71.42926189984422,0.13277698144937047,2.7788600064648836,5.342110361010929,2.563250354546045,-3.952680357778487,3.952680357778487,1.3894300032324418,0.7197195955705205,5.622335049056133,2.844821508519873,0.2086285133810586,-0.29806110985108525,0.5066896232321438,0.29806110985108525,0.09045252627187457,0.1192048703096273,1.4472404203499623,-1.4472404203500238,0.03731659597179332,-0.16129772391969066,0.2086285133810586,0.0,0.0,0.0,-0.2019718304398075,-0.29806110985108525,-0.14195031422181792,0.0,0.0,0.0,0.01799658993197942,-0.06324108522228422,0.17645793131991372,0.0,0.0,0.0,0.0,0.0,0.0,0.012859296958701805,0.012859296958701805,0.012859296958701805,0.0,0.0,0.0,0.0,0.0,0.0,0.3424544692278957,-0.43695835730952837,0.779412826537424,0.43695835730952837,0.16492914356223132,0.20528748430002966,2.638866296995667,-2.6388662969957357,-0.00319025719656435,-0.21984261376037573,0.3424544692278957,0.0,0.0,0.0,-0.3921661847098905,-0.43695835730952837,-0.322246714674014,0.0,0.0,0.0,0.14618887457436516,0.0932230567623672,0.32535124664776416,0.0,0.0,0.0,0.0,0.0,0.0,0.011631233666506091,0.011631233666506091,0.011631233666506091,0.0,0.0,0.0,0.0,0.0,0.0,-60.22281871778,-0.028916004399,-0.018362689693,0.002014672552,-0.013648746956,0.028916004399,8.77
